runtime,layer_name
0.0001310049999574403,block3_pool
0.00019229199983783474,block3_pool
0.00010521800004426041,block3_pool
0.00011063900001317961,block3_pool
0.00010774700012916583,block3_pool
0.00016377199995076808,block3_pool
0.00010623000002851768,block3_pool
0.00020865299984507146,block3_pool
0.00011730800019904564,block3_pool
0.00012195600015729724,block3_pool
0.0001454969999485911,block3_pool
0.00010710100013966439,block3_pool
0.00019537299999683455,block3_pool
0.000111973000002763,block3_pool
0.00014068800010136329,block3_pool
0.0001009550001072057,block3_pool
0.00010783200013975147,block3_pool
0.00011990999996669416,block3_pool
0.00010211400012849481,block3_pool
0.00011102700000265031,block3_pool
0.00010409500009700423,block3_pool
0.00010762600004454725,block3_pool
0.00011482399986562086,block3_pool
0.00010740600009739865,block3_pool
0.0001137970000399946,block3_pool
0.00010217199996986892,block3_pool
0.0001666299999669718,block3_pool
0.00011558799997146707,block3_pool
0.00010846299983313656,block3_pool
0.00014117799992163782,block3_pool
0.00019975999998678162,block3_pool
0.00015414500012411736,block3_pool
0.00014764699994884722,block3_pool
0.0001483690000441129,block3_pool
0.0001167870000244875,block3_pool
0.00015574600001855288,block3_pool
0.00011731699987649336,block3_pool
0.00010894399997596338,block3_pool
0.00012222600003042317,block3_pool
0.00012653699991460599,block3_pool
0.00010715199982769263,block3_pool
0.00018501799991099688,block3_pool
0.00010999300002367818,block3_pool
0.00011121400007141347,block3_pool
0.00016550000009374344,block3_pool
0.00022787499983678572,block3_pool
0.00020820500003537745,block3_pool
0.00010779200010802015,block3_pool
0.00011049899990211998,block3_pool
0.00010733999988588039,block3_pool
0.00010633199985932151,block3_pool
0.00010986699999193661,block3_pool
0.00010124800019184477,block3_pool
0.00011504400004014315,block3_pool
9.993799994845176e-05,block3_pool
0.00018869199993787333,block3_pool
0.0001027810001232865,block3_pool
0.00012296199997763324,block3_pool
0.0002079559999401681,block3_pool
0.00012302400000407943,block3_pool
0.0001149540000824345,block3_pool
0.00010945000008177885,block3_pool
0.00022130799993647088,block3_pool
0.00011146799988637213,block3_pool
0.00011121900001853646,block3_pool
0.00013629800014314242,block3_pool
0.00013400900002125127,block3_pool
0.0001088720000552712,block3_pool
0.00010634800014486245,block3_pool
0.0001526790001662448,block3_pool
0.00023433499995917373,block3_pool
9.799400004339986e-05,block3_pool
0.00013367199994718248,block3_pool
0.00022359700005836203,block3_pool
0.00011680200009323016,block3_pool
0.00010395399999652,block3_pool
0.00010400799988019571,block3_pool
0.00018546000001151697,block3_pool
0.00010567100002845109,block3_pool
0.00010749099988061062,block3_pool
0.00026674400010051613,block3_pool
0.00013059000002613175,block3_pool
0.0001842829999532114,block3_pool
0.0002291549999426934,block3_pool
0.0001306789999944158,block3_pool
0.0001253000000360771,block3_pool
0.00012134899998272886,block3_pool
0.00012753200007864507,block3_pool
0.0001611500001672539,block3_pool
0.00011659599999802595,block3_pool
0.00010447999989082746,block3_pool
0.00017079600002034567,block3_pool
0.0001479380000546371,block3_pool
0.00010629899998093606,block3_pool
0.00011339900015627791,block3_pool
9.957099996427132e-05,block3_pool
0.00010417600014989148,block3_pool
0.0001052249999702326,block3_pool
0.00010342900009163714,block3_pool
0.00010941599998659512,block3_pool
0.00010786100006043853,block3_pool
0.00011577899999792862,block3_pool
0.00010787599990180752,block3_pool
0.00010769400000754104,block3_pool
0.00011073200016653573,block3_pool
9.776900014912826e-05,block3_pool
9.9028000022372e-05,block3_pool
9.722599997985526e-05,block3_pool
0.00014719299997523194,block3_pool
0.0001593340000454191,block3_pool
0.00011231799999222858,block3_pool
0.00010740600009739865,block3_pool
0.0001083730001028016,block3_pool
0.0008619949999228993,block4_conv1
0.0007288200001767109,block4_conv1
0.0007152840000799188,block4_conv1
0.0007585020000533405,block4_conv1
0.0007101539999894158,block4_conv1
0.0007465809999303019,block4_conv1
0.0007208239999272337,block4_conv1
0.0008197829999971873,block4_conv1
0.0007401770001251862,block4_conv1
0.0012591170000177954,block4_conv1
0.0009053349999703642,block4_conv1
0.0010665469999366906,block4_conv1
0.0008225009999023314,block4_conv1
0.0011053509999783273,block4_conv1
0.0009847309997894627,block4_conv1
0.0007830070001091372,block4_conv1
0.0007089360001373279,block4_conv1
0.001106496000147672,block4_conv1
0.0007648219998372952,block4_conv1
0.0009378009999636561,block4_conv1
0.0008148609999807377,block4_conv1
0.0007222300000648829,block4_conv1
0.000655838999819025,block4_conv1
0.0009003550001125404,block4_conv1
0.0007148719998895103,block4_conv1
0.0006951210000352148,block4_conv1
0.0007255460000124003,block4_conv1
0.0007600579999689216,block4_conv1
0.000730771000007735,block4_conv1
0.0008811510001578426,block4_conv1
0.0007503229999201722,block4_conv1
0.0007736799998383503,block4_conv1
0.0008093500000541098,block4_conv1
0.0007449749998613697,block4_conv1
0.0008015009998416645,block4_conv1
0.0008961159999216761,block4_conv1
0.000763508999853002,block4_conv1
0.0009004809999169083,block4_conv1
0.000739771000098699,block4_conv1
0.0007932560001790989,block4_conv1
0.0007314639999549399,block4_conv1
0.0008669379999446392,block4_conv1
0.0007783389999076462,block4_conv1
0.0007865689999562164,block4_conv1
0.0007395129998712946,block4_conv1
0.0007382259998394147,block4_conv1
0.0007254590000229655,block4_conv1
0.0007203469999694789,block4_conv1
0.0008053169999584497,block4_conv1
0.0007193300000380987,block4_conv1
0.0007818569999926694,block4_conv1
0.0008204800001294643,block4_conv1
0.0008139839999330434,block4_conv1
0.0009242280000307801,block4_conv1
0.0009659669999564358,block4_conv1
0.0008345890000782674,block4_conv1
0.0007771069999762403,block4_conv1
0.0007645630000752135,block4_conv1
0.000794774000041798,block4_conv1
0.0007999750000635686,block4_conv1
0.0007988320001004467,block4_conv1
0.0007702820000758948,block4_conv1
0.0007915870000942959,block4_conv1
0.0009966799998437637,block4_conv1
0.0008066010000220558,block4_conv1
0.0007866339999509364,block4_conv1
0.0008023430000321241,block4_conv1
0.0009166170000298735,block4_conv1
0.0007582579999052541,block4_conv1
0.0006938659998922958,block4_conv1
0.000830102000008992,block4_conv1
0.0007344759999341477,block4_conv1
0.0007113020001270343,block4_conv1
0.0007047090000469325,block4_conv1
0.0007441010000093229,block4_conv1
0.0006945249999716907,block4_conv1
0.00072229299985338,block4_conv1
0.0010084729999562114,block4_conv1
0.0007580110000162676,block4_conv1
0.0006830639999861887,block4_conv1
0.0006866489998174075,block4_conv1
0.0007697720000123809,block4_conv1
0.0007004030001098727,block4_conv1
0.0007666240001071856,block4_conv1
0.0009715080000205489,block4_conv1
0.0007209249999959866,block4_conv1
0.0007640129999799683,block4_conv1
0.0007084759999997914,block4_conv1
0.0006902790000822279,block4_conv1
0.0006879990000925318,block4_conv1
0.0007211000001916545,block4_conv1
0.0006962520001252415,block4_conv1
0.0006923339999502787,block4_conv1
0.0007947649999096029,block4_conv1
0.0006725030000325205,block4_conv1
0.0006980470000144123,block4_conv1
0.0006680310000319878,block4_conv1
0.0007393020000563411,block4_conv1
0.0006785890000173822,block4_conv1
0.0007481820000521111,block4_conv1
0.0006752169999799662,block4_conv1
0.0007247639998695377,block4_conv1
0.0007320370000343246,block4_conv1
0.0007334150000133377,block4_conv1
0.0008250339999449352,block4_conv1
0.00074280900003032,block4_conv1
0.0007550729999366013,block4_conv1
0.0007008919999407226,block4_conv1
0.0007095690000369359,block4_conv1
0.0007485929997983476,block4_conv1
0.0007698320000599779,block4_conv1
0.0006970570000248699,block4_conv1
0.000687517999949705,block4_conv1
0.0006873509998968075,block4_conv1
0.0007101939997937734,block4_conv1
0.0007297170000128972,block4_conv1
0.0007379099999980099,block4_conv1
0.0007016780000412837,block4_conv1
0.0006868319999284722,block4_conv1
0.0006678950001060002,block4_conv1
0.0006674950000160607,block4_conv1
0.000708616000110851,block4_conv1
0.0006889569999657397,block4_conv1
0.0007157330001064111,block4_conv1
0.0009696239999357203,block4_conv1
0.0006770180000330583,block4_conv1
0.0008550210000066727,block4_conv1
0.0007325999999920896,block4_conv1
0.0007319179999285552,block4_conv1
0.0007041860001208988,block4_conv1
0.0007040250000045489,block4_conv1
0.0008212679999815009,block4_conv1
0.000691406999976607,block4_conv1
0.0006710529999054415,block4_conv1
0.0008356939999885071,block4_conv1
0.0007645839998531301,block4_conv1
0.0008107450000807148,block4_conv1
0.0006874860000607441,block4_conv1
0.0007879380000304081,block4_conv1
0.0008169500001713459,block4_conv1
0.0007255539999277971,block4_conv1
0.0006928309999238991,block4_conv1
0.0006694950000110111,block4_conv1
0.000756959000000279,block4_conv1
0.000716002999979537,block4_conv1
0.0006568090000200755,block4_conv1
0.0008353939999778959,block4_conv1
0.0007482649998564739,block4_conv1
0.0007040069999675325,block4_conv1
0.0007317549998333561,block4_conv1
0.0009750449999046396,block4_conv2
0.0007409320000988373,block4_conv2
0.0007528759999786416,block4_conv2
0.0007904530000359955,block4_conv2
0.0007707009999649017,block4_conv2
0.0007266080001500086,block4_conv2
0.0007827419999557605,block4_conv2
0.0007663159999538038,block4_conv2
0.0007495899999412359,block4_conv2
0.0007882279999193997,block4_conv2
0.0007786199998918164,block4_conv2
0.0007057479999730276,block4_conv2
0.0007925259999410628,block4_conv2
0.0007769339999867952,block4_conv2
0.0006730689999585593,block4_conv2
0.0007075379999150755,block4_conv2
0.0007936179999887827,block4_conv2
0.0007923709999886341,block4_conv2
0.0007911319999038824,block4_conv2
0.000723249999964537,block4_conv2
0.0007839170000352169,block4_conv2
0.0007520460001160245,block4_conv2
0.0007167999999637686,block4_conv2
0.0007740470000499045,block4_conv2
0.0007766249998439889,block4_conv2
0.0007624290001331246,block4_conv2
0.0007596129999001278,block4_conv2
0.0008137229999647388,block4_conv2
0.0007309320001240849,block4_conv2
0.0007038629998987744,block4_conv2
0.0007236590001866716,block4_conv2
0.000785639000014271,block4_conv2
0.0007447899999988294,block4_conv2
0.0007868810000672966,block4_conv2
0.0007362440001088544,block4_conv2
0.0008265429999028129,block4_conv2
0.0007214370000383497,block4_conv2
0.0007146169998577534,block4_conv2
0.000785792999977275,block4_conv2
0.000757153999984439,block4_conv2
0.0007625759999427828,block4_conv2
0.0007413819998873805,block4_conv2
0.00081235600009677,block4_conv2
0.0007793649999712216,block4_conv2
0.000712645000021439,block4_conv2
0.0007096150000052148,block4_conv2
0.0010962679998556268,block4_conv2
0.0007026799999039213,block4_conv2
0.0007756519999020384,block4_conv2
0.000763758999937636,block4_conv2
0.0008328999999775988,block4_conv2
0.0006854860000657936,block4_conv2
0.0006999490001362574,block4_conv2
0.0007277459999386338,block4_conv2
0.0006969900000513007,block4_conv2
0.0007447770001363097,block4_conv2
0.0007600559999900725,block4_conv2
0.0008155169998644851,block4_conv2
0.000771587999906842,block4_conv2
0.0007108760000846814,block4_conv2
0.0007947169999624748,block4_conv2
0.0007147270000587014,block4_conv2
0.0007152630000746285,block4_conv2
0.0008168560000285652,block4_conv2
0.0007670229999803269,block4_conv2
0.0007107389999418956,block4_conv2
0.0007233720000385802,block4_conv2
0.0007639140001174383,block4_conv2
0.0008105699998850469,block4_conv2
0.0007679880000068806,block4_conv2
0.0007488180001473665,block4_conv2
0.0008416630000738223,block4_conv2
0.0007690269999329757,block4_conv2
0.0007803920000242215,block4_conv2
0.0007139619999634306,block4_conv2
0.0007539289999840548,block4_conv2
0.000707695000073727,block4_conv2
0.0007487809998565353,block4_conv2
0.0007608759999584436,block4_conv2
0.0007250510000176291,block4_conv2
0.0007502529999783292,block4_conv2
0.0007486990000415972,block4_conv2
0.0007478219999939029,block4_conv2
0.0007426320000831765,block4_conv2
0.0007179120000273542,block4_conv2
0.000741543999993155,block4_conv2
0.0007982039999205881,block4_conv2
0.0007694840001022385,block4_conv2
0.00081428299995423,block4_conv2
0.0007601550000799762,block4_conv2
0.0007409610000195244,block4_conv2
0.0008548529999643506,block4_conv2
0.0008011620000161201,block4_conv2
0.000725445999933072,block4_conv2
0.0008294409999507479,block4_conv2
0.0007036069998775929,block4_conv2
0.000750958000026003,block4_conv2
0.0007291169999916747,block4_conv2
0.0007840630000828241,block4_conv2
0.000745130000041172,block4_conv2
0.0007743740000023536,block4_conv2
0.0007129360001272289,block4_conv2
0.0007895169999301288,block4_conv2
0.0007789950000187673,block4_conv2
0.0007971899999574816,block4_conv2
0.0008341010000094684,block4_conv2
0.0007926279999992403,block4_conv2
0.0007420109998292901,block4_conv2
0.0008566980000068725,block4_conv2
0.0007608189998791204,block4_conv2
0.000709556999936467,block4_conv2
0.0007097410000369564,block4_conv2
0.0007363560000612779,block4_conv2
0.0007465749999937543,block4_conv2
0.0007712369999808288,block4_conv2
0.0007293399999070971,block4_conv2
0.0007881310000357189,block4_conv2
0.0010624439998991875,block4_conv2
0.0007715509998433845,block4_conv2
0.0007579799998893577,block4_conv2
0.0007747770000605669,block4_conv2
0.0007598950001010962,block4_conv2
0.0007346939999024471,block4_conv2
0.0007343100000980485,block4_conv2
0.0006890080001085153,block4_conv2
0.0007692809999753081,block4_conv2
0.0007637060000433848,block4_conv2
0.0007745370000975527,block4_conv2
0.0008558050001283846,block4_conv2
0.0008362070000202948,block4_conv2
0.0008195279999654304,block4_conv2
0.0007741249999071442,block4_conv2
0.0007239849999223225,block4_conv2
0.0007266180000442546,block4_conv2
0.000733794000097987,block4_conv2
0.0007228849999592057,block4_conv2
0.0007842309998977726,block4_conv2
0.0006971059999614226,block4_conv2
0.0007560770000054617,block4_conv2
0.0007270270000390155,block4_conv2
0.0007257229999595438,block4_conv2
0.0007972260000315146,block4_conv2
0.000709188999962862,block4_conv2
0.0007111499999155058,block4_conv2
0.0011014880001312122,block4_conv2
0.0008959829999639624,block4_conv2
0.0008159550000073068,block4_conv2
0.0008871899999576272,block4_conv2
0.0008050470000853238,block4_conv2
0.0007111249999525171,block4_conv2
0.0009430400000383088,block4_conv3
0.0007575350000479375,block4_conv3
0.0007745729999442119,block4_conv3
0.0008098390001123335,block4_conv3
0.0007535030001690757,block4_conv3
0.0008324709999669722,block4_conv3
0.0007310389999020117,block4_conv3
0.0007590760001221497,block4_conv3
0.0007886549999511772,block4_conv3
0.0007937549999041948,block4_conv3
0.0007716060001712322,block4_conv3
0.0007925939999040565,block4_conv3
0.0007823440000720439,block4_conv3
0.0007745169998543133,block4_conv3
0.00077282400002332,block4_conv3
0.000724733999959426,block4_conv3
0.0007460440001523239,block4_conv3
0.0007619330001489288,block4_conv3
0.0007667400000173075,block4_conv3
0.0007658269998955802,block4_conv3
0.0007977739999205369,block4_conv3
0.0007399679998343345,block4_conv3
0.0007665789999009576,block4_conv3
0.0009260340000309952,block4_conv3
0.0007741059998807032,block4_conv3
0.0007112509999842587,block4_conv3
0.0007776820000344742,block4_conv3
0.0007277129998328746,block4_conv3
0.0008451630001218291,block4_conv3
0.0007272719999491528,block4_conv3
0.0008318630000303529,block4_conv3
0.0008045310000852623,block4_conv3
0.0006942649999928108,block4_conv3
0.0008281569998871419,block4_conv3
0.0007735869999123679,block4_conv3
0.0008615280000867642,block4_conv3
0.000735004000034678,block4_conv3
0.0008656630000132282,block4_conv3
0.0007236650001232192,block4_conv3
0.0007463609999831533,block4_conv3
0.0008161389998804225,block4_conv3
0.0007184419998793601,block4_conv3
0.0007852219998767396,block4_conv3
0.0007832589999452466,block4_conv3
0.0007735870001397416,block4_conv3
0.0008566349999910017,block4_conv3
0.0008008740001059778,block4_conv3
0.0007721209999544953,block4_conv3
0.0007692289998431079,block4_conv3
0.0007258430000547378,block4_conv3
0.0008330379998824355,block4_conv3
0.0012022190001061972,block4_conv3
0.0010461370000030001,block4_conv3
0.000776568999981464,block4_conv3
0.0007227450000755198,block4_conv3
0.0007745109999177657,block4_conv3
0.0007080660000156058,block4_conv3
0.0007187560001966631,block4_conv3
0.0008014730001377757,block4_conv3
0.0007314500001029955,block4_conv3
0.0008364480002001073,block4_conv3
0.0008008840000002238,block4_conv3
0.0007306400000288704,block4_conv3
0.0007353089999924123,block4_conv3
0.0007706330000019079,block4_conv3
0.0007574179999210173,block4_conv3
0.0007363950001035846,block4_conv3
0.0007698890001393011,block4_conv3
0.000732567999875755,block4_conv3
0.0008164240000496648,block4_conv3
0.0007156699998631666,block4_conv3
0.000751265999952011,block4_conv3
0.0008235200000399345,block4_conv3
0.0008059930000854365,block4_conv3
0.0007930540000415931,block4_conv3
0.0007611309999902005,block4_conv3
0.0007811450000190234,block4_conv3
0.0007289709999440674,block4_conv3
0.0008584219999647758,block4_conv3
0.0008876459999100916,block4_conv3
0.0007978200001161895,block4_conv3
0.0008219429998916894,block4_conv3
0.0007942029999412625,block4_conv3
0.0007156330000270827,block4_conv3
0.0008067490000485122,block4_conv3
0.0007674040000438254,block4_conv3
0.000768968999864228,block4_conv3
0.0008084080000116955,block4_conv3
0.000766363999900932,block4_conv3
0.0007301840000764059,block4_conv3
0.000859409999975469,block4_conv3
0.0008383439999306574,block4_conv3
0.0010222400001111964,block4_conv3
0.0007263889999649109,block4_conv3
0.0007713679999596934,block4_conv3
0.0007836580000457616,block4_conv3
0.0008018999999421794,block4_conv3
0.0008342219998667133,block4_conv3
0.0007073239999044745,block4_conv3
0.0008268819999557309,block4_conv3
0.0007832549999875482,block4_conv3
0.0007375479999609524,block4_conv3
0.0007597409999107185,block4_conv3
0.000725440999985949,block4_conv3
0.0007118470000477828,block4_conv3
0.0007315699999708158,block4_conv3
0.0007164410001223587,block4_conv3
0.0008430789998783439,block4_conv3
0.0008092939999642113,block4_conv3
0.0006895359999816719,block4_conv3
0.0007258890000230167,block4_conv3
0.0007974279999416467,block4_conv3
0.0007286400000339199,block4_conv3
0.0008365409998987161,block4_conv3
0.0007910050001100899,block4_conv3
0.0007206860000223969,block4_conv3
0.0007915630001207319,block4_conv3
0.0007737759999599803,block4_conv3
0.0010184909999679803,block4_conv3
0.0009893999999803782,block4_conv3
0.0008040860000164685,block4_conv3
0.0008713700001408142,block4_conv3
0.0008205259998703696,block4_conv3
0.0007100669999999809,block4_conv3
0.0008083939999323775,block4_conv3
0.0007801369999924646,block4_conv3
0.0007610560001012345,block4_conv3
0.0008457470000848843,block4_conv3
0.000823078999928839,block4_conv3
0.0007592839999688294,block4_conv3
0.000961860000188608,block4_conv3
0.0008080610000433808,block4_conv3
0.0007457720000729751,block4_conv3
0.0007619020000220189,block4_conv3
0.0007434159999775147,block4_conv3
0.0009432920001017919,block4_conv3
0.0007349659999817959,block4_conv3
0.0007815680000931025,block4_conv3
0.0007445289998031512,block4_conv3
0.0007575050001378258,block4_conv3
0.0007492509998883179,block4_conv3
0.0007450540001627814,block4_conv3
0.0007094909999523225,block4_conv3
0.0007751759999337082,block4_conv3
0.0007269710001764906,block4_conv3
0.0007344789999024215,block4_conv3
0.0007644360000540473,block4_conv3
0.000757307999947443,block4_conv3
0.000759754000000612,block4_conv3
0.0007458949999090692,block4_conv3
0.0009639900001729984,block4_conv4
0.0008125629999540251,block4_conv4
0.0007782310001402948,block4_conv4
0.0008225889998811908,block4_conv4
0.0007071760001053917,block4_conv4
0.000724868999895989,block4_conv4
0.000718631999916397,block4_conv4
0.0008318950001466874,block4_conv4
0.0007292099999176571,block4_conv4
0.0007863109999561857,block4_conv4
0.0007261670000389131,block4_conv4
0.0007365310000295722,block4_conv4
0.0007156920000852551,block4_conv4
0.0007482240000626916,block4_conv4
0.0007905769998615142,block4_conv4
0.0007358329999078705,block4_conv4
0.0007705789998908585,block4_conv4
0.0007786720000240166,block4_conv4
0.0007812300000296091,block4_conv4
0.0007242579999910959,block4_conv4
0.0007906210000783176,block4_conv4
0.0008274120000351104,block4_conv4
0.0008214669999233593,block4_conv4
0.0007274280001183797,block4_conv4
0.0007215269999960583,block4_conv4
0.0008628230000340409,block4_conv4
0.0007302340000023833,block4_conv4
0.0007989309999629768,block4_conv4
0.0007513450000260491,block4_conv4
0.0007584469999528665,block4_conv4
0.0007667400000173075,block4_conv4
0.0008120859999962704,block4_conv4
0.0007740870000816358,block4_conv4
0.0008088170000064565,block4_conv4
0.0007381240000086109,block4_conv4
0.0007087469998623419,block4_conv4
0.0008187700000235054,block4_conv4
0.0007947870001316915,block4_conv4
0.0007423960000778607,block4_conv4
0.0007704509998802678,block4_conv4
0.0007613989998844772,block4_conv4
0.000752033000026131,block4_conv4
0.0007237780000650673,block4_conv4
0.0007431779999933497,block4_conv4
0.0007118819999050174,block4_conv4
0.0007728329999281414,block4_conv4
0.0007924120000097901,block4_conv4
0.0007410380001147132,block4_conv4
0.0007377500000984583,block4_conv4
0.0007151050001539261,block4_conv4
0.0007849329999771726,block4_conv4
0.0007284759999492962,block4_conv4
0.0007488619999094226,block4_conv4
0.0008550229999855219,block4_conv4
0.0007432059999246121,block4_conv4
0.000747585999988587,block4_conv4
0.0007540400001744274,block4_conv4
0.0007669230001283722,block4_conv4
0.0007532130000527104,block4_conv4
0.0007874190000620729,block4_conv4
0.0008132529999329563,block4_conv4
0.0007545220000793051,block4_conv4
0.0007212509999590111,block4_conv4
0.0007748969999283872,block4_conv4
0.0008006709999790473,block4_conv4
0.0007147690000692819,block4_conv4
0.0007772469998599263,block4_conv4
0.0007796800000505755,block4_conv4
0.0007055069997932151,block4_conv4
0.0007630060001702077,block4_conv4
0.0008015579999209876,block4_conv4
0.0007183830000485614,block4_conv4
0.0007643830001597962,block4_conv4
0.0008030520000374963,block4_conv4
0.0007330299999921408,block4_conv4
0.0008043760001328337,block4_conv4
0.0007125080001060269,block4_conv4
0.0007346519998918666,block4_conv4
0.0007292420000339916,block4_conv4
0.0007204630001069745,block4_conv4
0.0007107619999260351,block4_conv4
0.0008429349998095859,block4_conv4
0.0007955569999467116,block4_conv4
0.0007887829999617679,block4_conv4
0.0007775110000238783,block4_conv4
0.0008367610000732384,block4_conv4
0.0011445170000570215,block4_conv4
0.0010701759999847127,block4_conv4
0.0008126160000756499,block4_conv4
0.0008033730000533978,block4_conv4
0.0008043040002121415,block4_conv4
0.0008236139999553416,block4_conv4
0.0007698389999859501,block4_conv4
0.0007918879998669581,block4_conv4
0.0007752760000130365,block4_conv4
0.0007676709999486775,block4_conv4
0.0008394110000153887,block4_conv4
0.0009271410001474578,block4_conv4
0.0011147640000217507,block4_conv4
0.0008265200001460471,block4_conv4
0.0007787709998865466,block4_conv4
0.0007907879999038414,block4_conv4
0.0007987500000581349,block4_conv4
0.0007916070001101616,block4_conv4
0.0007922659999621828,block4_conv4
0.0007529650001742993,block4_conv4
0.0007515970000895322,block4_conv4
0.0007634910000433592,block4_conv4
0.0008081060000222351,block4_conv4
0.0008005720001165173,block4_conv4
0.0007603139999901032,block4_conv4
0.000772838999864689,block4_conv4
0.0007885399998031062,block4_conv4
0.0007237969998641347,block4_conv4
0.0010105709998242673,block4_conv4
0.0010241310001219972,block4_conv4
0.0007338410000556905,block4_conv4
0.0008429560000422498,block4_conv4
0.0009438439999485126,block4_conv4
0.0008470459999898594,block4_conv4
0.0008002059998943878,block4_conv4
0.0008932210000693885,block4_conv4
0.0009483349999754864,block4_conv4
0.0008520849999058555,block4_conv4
0.0008661319998282124,block4_conv4
0.0008137770000757882,block4_conv4
0.0008236799999394862,block4_conv4
0.0007320350000554754,block4_conv4
0.0007522369999151124,block4_conv4
0.0007613860000219574,block4_conv4
0.0008929509999688889,block4_conv4
0.0007593840000481578,block4_conv4
0.000713371999836454,block4_conv4
0.000871368999924016,block4_conv4
0.0007311419999496138,block4_conv4
0.000748562000126185,block4_conv4
0.0008162930000708002,block4_conv4
0.0007725609998487926,block4_conv4
0.0007668979999380099,block4_conv4
0.0008294379999824741,block4_conv4
0.0007914770001207216,block4_conv4
0.0007635500001015316,block4_conv4
0.0008037270001750585,block4_conv4
0.0008230609998918226,block4_conv4
0.0007188520000909193,block4_conv4
0.0008173419998911413,block4_conv4
0.0007730160000392061,block4_conv4
0.0007988209999894025,block4_conv4
0.0007829429998764681,block4_conv4
0.0007184420001067338,block4_conv4
0.00012467599981391686,block4_pool
0.0001608810000561789,block4_pool
0.00012638900011552323,block4_pool
0.0001329359999999724,block4_pool
0.00012630400010493759,block4_pool
0.00013298099997882673,block4_pool
0.00011852400007228425,block4_pool
0.00012626500006263086,block4_pool
0.00012327800004641176,block4_pool
0.00012230400011503662,block4_pool
0.0001863889999640378,block4_pool
0.0001249720000942034,block4_pool
0.00012229200001456775,block4_pool
0.00013035100005254208,block4_pool
0.00012657000002036511,block4_pool
0.0001250750001418055,block4_pool
0.00012255499996172148,block4_pool
0.0001235340000675933,block4_pool
0.0001250230000096053,block4_pool
0.00012642000001505949,block4_pool
0.00012340800003585173,block4_pool
0.0001228670000728016,block4_pool
0.0001250730001629563,block4_pool
0.00011841100013043615,block4_pool
0.0001242619998720329,block4_pool
0.00012278899998818815,block4_pool
0.00012247499989825883,block4_pool
0.0001275140000416286,block4_pool
0.00012099099990336981,block4_pool
0.00012264699989827932,block4_pool
0.0001405100001647952,block4_pool
0.00012410299996190588,block4_pool
0.00012240999990353885,block4_pool
0.00012388000004648347,block4_pool
0.00012271600007807137,block4_pool
0.0001236519999565644,block4_pool
0.00012628500007849652,block4_pool
0.000122363000173209,block4_pool
0.00012703700008387386,block4_pool
0.000127797000004648,block4_pool
0.000122820999877149,block4_pool
0.00012205500001982728,block4_pool
0.0001312909998887335,block4_pool
0.00012133799987168459,block4_pool
0.0001247609998245025,block4_pool
0.0001286780000100407,block4_pool
0.00012178099996162928,block4_pool
0.00012975900017409003,block4_pool
0.0001206540000566747,block4_pool
0.00012264099996173172,block4_pool
0.00012253199997758202,block4_pool
0.00012364099984552013,block4_pool
0.0001728859999730048,block4_pool
0.0001217159999669093,block4_pool
0.00019453100003374857,block4_pool
0.0001398699998844677,block4_pool
0.00012319300003582612,block4_pool
0.00012514800005192228,block4_pool
0.00012310500005696667,block4_pool
0.00012168800003564684,block4_pool
0.00012523600003078172,block4_pool
0.0001279189998513175,block4_pool
0.00012610099997800717,block4_pool
0.00012089200004083978,block4_pool
0.00012233899997227127,block4_pool
0.0001224820000516047,block4_pool
0.0001259620000837458,block4_pool
0.00013942999999017047,block4_pool
0.00012069799981873075,block4_pool
0.00012173199979770288,block4_pool
0.00012329700007285282,block4_pool
0.0001257569999779662,block4_pool
0.00011935399993490137,block4_pool
0.00017666700000518176,block4_pool
0.00012914600006297405,block4_pool
0.00012813900002583978,block4_pool
0.00012233699999342207,block4_pool
0.00012406399991959915,block4_pool
0.00011858300013045664,block4_pool
0.00012592200005201448,block4_pool
0.0001261400000203139,block4_pool
0.0001237020001099154,block4_pool
0.00012578200016832852,block4_pool
0.00012446200003068952,block4_pool
0.00012282400007279648,block4_pool
0.0001231559999723686,block4_pool
0.00012526199998319498,block4_pool
0.00012262200016266434,block4_pool
0.0001227059999564517,block4_pool
0.00012247599988768343,block4_pool
0.00012632100015252945,block4_pool
0.00012429999992491503,block4_pool
0.00012163600013082032,block4_pool
0.00012488500010476855,block4_pool
0.0001267469999675086,block4_pool
0.00012211500006742426,block4_pool
0.0001310069999362895,block4_pool
0.00012601299999914772,block4_pool
0.00012101200013603375,block4_pool
0.00012438799990377447,block4_pool
0.00012501600008363312,block4_pool
0.0001310689999627357,block4_pool
0.00011919600001419894,block4_pool
0.0001263599999674625,block4_pool
0.00012849799986724975,block4_pool
0.00012563799987219681,block4_pool
0.0001223249998929532,block4_pool
0.00012692999985119968,block4_pool
0.00012445300012586813,block4_pool
0.00012302699997235322,block4_pool
0.00012084399986633798,block4_pool
0.0001235370000358671,block4_pool
0.00011937099998249323,block4_pool
0.00012133999985053379,block4_pool
0.00012456099989321956,block4_pool
0.00012499300009949366,block4_pool
0.00012587799983521109,block4_pool
0.00012355400008345896,block4_pool
0.00012456399986149336,block4_pool
0.00014392999992196565,block4_pool
0.0001253709999673447,block4_pool
0.00012217099992994918,block4_pool
0.00012561799985633115,block4_pool
0.00012522299994088826,block4_pool
0.00012416100003065367,block4_pool
0.00012279799989300955,block4_pool
0.00012561300013658183,block4_pool
